AccidentIndex,Accident Date,Day_of_Week,Junction_Control,Junction_Detail,Accident_Severity,Latitude,Light_Conditions,Local_Authority_(District),Longitude,Number_of_Casualties,Number_of_Vehicles,Police_Force,Road_Surface_Conditions,Road_Type,Speed_limit,Time,Urban_or_Rural_Area,Vehicle_Type
2009160C03690,2021-07-08,3,3,6,1,53.854263,2,East Riding of Yorkshire,-0.532425,1,3,Humberside,1,2,60,2024-12-10T15:36:00.000+01:00,0,2
201020L019511,2022-01-27,3,2,2,2,52.384269,1,Solihull,-1.649403,1,1,West Midlands,1,2,30,2024-12-10T07:22:00.000+01:00,0,4
201043N046010,2022-01-09,6,3,6,1,52.007141,2,Aylesbury Vale,-0.955668,1,1,Thames Valley,4,2,60,2024-12-10T07:15:00.000+01:00,0,1
4ce4b6e2-56b1-40a7-87a6-37e15786d4ce,2022-05-28,5,2,3,1,51.419385,2,South Gloucestershire,-2.490365,2,3,Avon and Somerset,1,2,30,2024-12-10T21:12:00.000+01:00,0,2
201001KD50344,2022-07-01,4,2,3,1,51.595244,2,Havering,0.162745,1,1,Metropolitan Police,1,2,30,2024-12-10T17:20:00.000+01:00,1,2
6d5f8b45-88e2-489c-aade-e39a1415882d,2022-03-02,2,3,6,2,50.780975,2,Lewes,0.088632,2,2,Sussex,1,5,60,2024-12-10T07:25:00.000+01:00,1,2
20093102C3480,2021-12-19,6,2,1,1,52.967634,2,Nottingham,-1.190861,3,2,Nottinghamshire,4,4,30,2024-12-10T15:30:00.000+01:00,1,2
45728538-b48d-4542-8665-44e3627fc707,2021-03-15,7,3,6,1,51.529271,2,"Rhondda, Cynon, Taff",-3.252281,4,3,South Wales,1,5,70,2024-12-10T09:23:00.000+01:00,0,3
200920H068302,2021-11-28,6,2,1,1,52.606845,2,Walsall,-1.999229,1,2,West Midlands,2,4,30,2024-12-10T14:20:00.000+01:00,1,2
200932C106909,2021-04-24,5,1,2,1,52.978144,2,Boston,-0.01847,1,1,Lincolnshire,1,5,40,2024-12-10T10:14:00.000+01:00,1,2
20104100A0134,2022-02-24,3,2,4,1,51.847332,0,East Hertfordshire,-0.098585,2,2,Hertfordshire,2,2,60,2024-12-10T18:48:00.000+01:00,0,2
2010160D07671,2022-12-30,4,1,2,1,53.742328,1,"Kingston upon Hull, City of",-0.344508,5,2,Humberside,2,5,30,2024-12-10T17:52:00.000+01:00,1,2
2befbe09-4da1-4201-86c1-6f31fbd94421,2021-11-02,1,2,3,1,51.461616,1,"Bristol, City of",-2.557608,1,2,Avon and Somerset,1,2,30,2024-12-10T21:41:00.000+01:00,1,2
a86ff079-e637-4215-aefc-e46548644198,2022-07-23,5,2,4,1,54.998163,2,South Tyneside,-1.413299,1,3,Northumbria,1,2,30,2024-12-10T16:45:00.000+01:00,0,2
2009559D03779,2021-09-17,4,2,3,2,50.860077,2,North Dorset,-2.082803,2,2,Dorset,1,2,60,2024-12-10T00:25:00.000+01:00,0,2
20093102D2994,2021-11-19,4,3,6,1,52.93692,1,Rushcliffe,-1.119417,1,2,Nottinghamshire,2,2,30,2024-12-10T18:10:00.000+01:00,1,2
970f436f-4db4-410c-9516-bdc8b499414d,2022-09-10,5,1,3,1,53.37464,1,Warrington,-2.583177,1,2,Cheshire,1,2,30,2024-12-10T21:15:00.000+01:00,1,3
201060L013194,2022-01-22,5,1,1,1,53.050092,1,Wrexham,-2.995606,1,2,North Wales,1,2,30,2024-12-10T16:40:00.000+01:00,1,2
201063AC19710,2022-06-07,1,3,6,1,51.842669,2,Carmarthenshire,-4.410736,2,2,Dyfed-Powys,2,5,70,2024-12-10T18:02:00.000+01:00,0,2
201001TC00039,2022-02-07,7,2,3,3,51.527725,1,Tower Hamlets,-0.021681,1,1,Metropolitan Police,1,2,30,2024-12-10T02:25:00.000+01:00,1,2
afb434c5-817e-45eb-8000-6e5e0a703fd2,2021-03-27,5,3,6,1,53.727524,2,Calderdale,-1.859767,3,3,West Yorkshire,1,5,40,2024-12-10T15:44:00.000+01:00,1,2
1a720b7a-5d51-4999-a24f-67c5ac8a91c3,2022-02-08,1,1,3,1,51.116285,1,Crawley,-0.164619,2,2,Sussex,2,5,40,2024-12-10T18:45:00.000+01:00,1,2
35c97308-49f3-4492-9b07-92e79894e61a,2022-11-09,2,3,6,1,52.34308,2,South Cambridgeshire,0.060912,2,2,Cambridgeshire,2,2,60,2024-12-10T08:16:00.000+01:00,0,2
200930C000036,2021-01-17,6,2,3,1,53.261528,2,Chesterfield,-1.42909,3,2,Derbyshire,2,2,30,2024-12-10T08:40:00.000+01:00,1,1
200906J024337,2021-11-23,1,1,2,1,53.437531,1,Stockport,-2.159682,1,1,Greater Manchester,2,5,30,2024-12-10T18:55:00.000+01:00,1,4
7a36c83e-0f06-4048-ad69-e86bb0bd3ef9,2022-04-24,6,2,6,1,53.133739,2,Cheshire East,-2.197416,2,2,Cheshire,1,2,60,2024-12-10T15:10:00.000+01:00,0,2
2009559D03103,2021-08-01,6,2,6,1,50.712035,2,West Dorset,-2.492437,1,3,Dorset,2,2,60,2024-12-10T12:49:00.000+01:00,0,2
201004EA10013,2022-01-23,6,1,2,1,53.743622,2,Blackburn with Darwen,-2.48259,2,2,Lancashire,1,2,30,2024-12-10T10:53:00.000+01:00,1,2
201030B000070,2022-03-11,4,1,2,1,53.253246,2,High Peak,-1.914832,1,2,Derbyshire,1,2,30,2024-12-10T08:23:00.000+01:00,1,2
200942I172506,2021-06-03,3,2,5,1,51.544421,2,Southend-on-Sea,0.778093,1,1,Essex,1,2,30,2024-12-10T13:25:00.000+01:00,1,1
2009160D06080,2021-10-02,5,2,1,1,53.778855,2,"Kingston upon Hull, City of",-0.386325,2,1,Humberside,1,4,30,2024-12-10T08:30:00.000+01:00,1,2
200901KD50359,2021-07-31,5,2,4,2,51.580451,2,Havering,0.155403,2,2,Metropolitan Police,1,5,50,2024-12-10T13:10:00.000+01:00,1,2
200943R239119,2021-11-26,4,2,3,2,51.394727,2,Bracknell Forest,-0.762688,1,1,Thames Valley,2,2,30,2024-12-10T08:18:00.000+01:00,1,3
200904CA09103,2021-11-13,5,2,1,1,53.66156,1,Chorley,-2.61891,1,2,Lancashire,2,4,30,2024-12-10T17:17:00.000+01:00,1,2
200920E139303,2021-11-09,1,3,6,1,52.443828,1,Birmingham,-1.834012,1,1,West Midlands,2,5,30,2024-12-10T20:01:00.000+01:00,1,2
185decb0-f767-406e-bb20-afa0534fe6f0,2021-03-18,3,2,6,1,53.229648,2,Chester,-2.826288,3,3,Cheshire,1,2,60,2024-12-10T14:35:00.000+01:00,0,1
200906Q024836,2021-11-28,6,2,2,1,53.548267,2,Oldham,-2.06909,1,2,Greater Manchester,1,2,30,2024-12-10T08:40:00.000+01:00,1,2
201005BB02087,2022-03-05,5,2,3,1,53.611482,2,Sefton,-3.015566,2,2,Merseyside,1,2,30,2024-12-10T11:50:00.000+01:00,1,2
201011SJ11710,2022-04-06,2,2,6,2,54.528777,2,Darlington,-1.561128,1,2,Durham,1,2,30,2024-12-10T16:00:00.000+01:00,1,1
201043R254090,2022-09-22,3,2,3,1,51.484929,2,Windsor and Maidenhead,-0.641715,1,2,Thames Valley,1,2,40,2024-12-10T09:01:00.000+01:00,0,2
200904FJ09038,2021-09-14,1,3,6,1,53.728621,2,Rossendale,-2.241267,1,3,Lancashire,1,2,30,2024-12-10T17:40:00.000+01:00,0,2
200945MO35114,2021-02-12,4,2,1,1,51.293165,2,Mole Valley,-0.351061,1,3,Surrey,2,4,30,2024-12-10T08:10:00.000+01:00,1,1
340792f0-f71d-4adc-bf58-6a8ec57506c7,2021-07-12,7,2,1,1,55.942664,2,"Edinburgh, City of",-3.293139,1,2,Lothian and Borders,1,4,40,2024-12-10T18:30:00.000+01:00,1,3
5a671434-a85a-4979-a6a0-612d5d99efda,2022-06-27,7,2,3,1,52.595216,1,Peterborough,-0.258897,1,2,Cambridgeshire,1,2,30,2024-12-10T22:49:00.000+01:00,1,2
a6a3627c-5e6c-43ff-83a6-b72185f32b26,2021-10-26,1,1,4,1,52.804928,2,Stafford,-2.111518,1,2,Staffordshire,1,5,30,2024-12-10T10:10:00.000+01:00,1,2
9e467508-00df-4f15-a3a3-f47c42acfc08,2022-07-09,5,2,5,1,52.323816,2,Huntingdonshire,-0.149537,2,2,Cambridgeshire,1,2,60,2024-12-10T07:02:00.000+01:00,0,1
57fd39f3-4c1b-40b0-a7d4-2c5df8416720,2021-03-19,4,2,3,2,54.965971,2,Gateshead,-1.792853,1,1,Northumbria,1,2,30,2024-12-10T10:00:00.000+01:00,1,2
200943R035049,2021-04-05,7,3,6,1,51.514809,2,Slough,-0.575684,1,1,Thames Valley,1,2,30,2024-12-10T13:10:00.000+01:00,1,2
9e479d3c-1b72-4a13-bf31-3cdf0cb969b3,2022-11-15,1,1,2,1,53.799048,1,Bradford,-1.784679,1,2,West Yorkshire,2,2,30,2024-12-10T20:07:00.000+01:00,1,2
200930D000598,2021-07-30,4,1,3,1,52.912117,2,Derby,-1.46879,1,2,Derbyshire,1,2,30,2024-12-10T20:30:00.000+01:00,1,2
2010160C07041,2022-11-11,4,3,6,1,54.060427,2,East Riding of Yorkshire,-0.291237,1,1,Humberside,2,2,40,2024-12-10T22:14:00.000+01:00,0,4
016ffa72-1364-48b9-81ae-f44af1910427,2021-09-25,5,2,2,2,52.652635,2,King's Lynn and West Norfolk,0.445225,3,3,Norfolk,1,2,60,2024-12-10T13:52:00.000+01:00,0,2
201020N025860,2022-04-13,2,3,6,1,52.578724,0,Birmingham,-1.803988,1,1,West Midlands,1,2,60,2024-12-10T23:08:00.000+01:00,1,4
201022F005137,2022-10-14,4,2,3,1,52.82165,2,Shropshire,-2.451835,2,1,West Mercia,1,2,60,2024-12-10T16:11:00.000+01:00,0,2
201050CT2V002,2022-09-01,3,2,3,1,50.905893,0,Torridge,-3.921476,1,2,Devon and Cornwall,1,2,60,2024-12-10T21:45:00.000+01:00,0,2
20105500D0244,2022-01-19,2,2,3,1,50.836467,2,West Dorset,-2.577249,2,2,Dorset,1,2,60,2024-12-10T15:04:00.000+01:00,0,2
b905d19a-6abd-4a54-b836-a0590ef75797,2022-11-10,3,3,6,1,54.160905,2,Barrow-in-Furness,-3.16865,1,2,Cumbria,1,2,40,2024-12-10T12:29:00.000+01:00,0,2
201060L168982,2022-09-09,4,3,6,1,53.176725,2,Flintshire,-2.944072,1,1,North Wales,1,2,30,2024-12-10T18:50:00.000+01:00,1,2
200901EO40551,2021-09-20,7,1,2,1,51.546528,1,Islington,-0.087212,1,2,Metropolitan Police,1,2,30,2024-12-10T01:12:00.000+01:00,1,2
201063AC39210,2022-09-27,1,2,5,1,51.859952,2,Carmarthenshire,-4.315946,1,3,Dyfed-Powys,1,2,30,2024-12-10T17:23:00.000+01:00,1,2
0b1a7d6c-6e1e-4268-aa74-eeadf0d3696e,2021-01-09,5,2,6,1,51.879589,2,Cotswold,-1.669903,1,2,Gloucestershire,4,2,50,2024-12-10T09:30:00.000+01:00,0,2
201032B057710,2022-02-21,7,3,6,1,52.901641,2,South Kesteven,-0.623253,1,1,Lincolnshire,3,2,30,2024-12-10T09:00:00.000+01:00,1,3
4d49adea-9b2f-4af8-853b-ec6bee32612b,2021-10-02,5,2,3,1,54.966381,2,Gateshead,-1.770671,2,2,Northumbria,2,2,60,2024-12-10T14:05:00.000+01:00,0,2
201050KC2E001,2022-03-15,1,2,6,1,50.8579,2,Mid Devon,-3.806823,1,1,Devon and Cornwall,1,2,30,2024-12-10T11:35:00.000+01:00,0,2
200950GR2B019,2021-07-23,4,2,3,1,50.325782,2,Cornwall,-5.133201,1,2,Devon and Cornwall,1,2,30,2024-12-10T16:31:00.000+01:00,0,2
200945RE39820,2021-06-12,5,2,3,1,51.239277,2,Reigate and Banstead,-0.208867,1,1,Surrey,1,2,30,2024-12-10T11:05:00.000+01:00,1,2
2009400D01529,2021-06-02,2,3,6,2,51.907276,2,Central Bedfordshire,-0.697045,1,1,Bedfordshire,1,5,70,2024-12-10T17:30:00.000+01:00,0,2
200950JN2E017,2021-07-19,7,2,3,1,50.497867,2,Teignbridge,-3.57886,1,1,Devon and Cornwall,1,2,30,2024-12-10T10:30:00.000+01:00,0,1
201050DE2A013,2022-09-29,3,2,5,1,50.732251,2,Exeter,-3.558103,1,2,Devon and Cornwall,1,2,30,2024-12-10T15:21:00.000+01:00,1,2
201063DP07510,2022-03-23,2,2,5,1,51.771221,2,Powys,-3.777266,3,2,Dyfed-Powys,1,2,30,2024-12-10T09:35:00.000+01:00,0,2
200906A008305,2021-01-04,7,1,2,2,53.484396,2,Manchester,-2.245455,1,2,Greater Manchester,1,2,30,2024-12-10T13:30:00.000+01:00,1,2
201060L161836,2022-08-30,1,3,6,2,53.116385,2,Denbighshire,-3.505311,1,1,North Wales,1,2,60,2024-12-10T11:40:00.000+01:00,0,2
20093102A0753,2021-03-31,2,2,2,1,53.026808,2,Ashfield,-1.221214,1,1,Nottinghamshire,1,2,30,2024-12-10T18:30:00.000+01:00,1,2
201005AA04547,2022-07-27,2,2,3,1,53.416362,2,Wirral,-3.032879,5,3,Merseyside,1,2,30,2024-12-10T18:29:00.000+01:00,1,2
200963AC04209,2021-02-20,5,2,3,1,51.714319,1,Carmarthenshire,-4.051966,1,1,Dyfed-Powys,1,2,30,2024-12-10T23:23:00.000+01:00,0,1
200991NM08360,2021-07-23,4,3,6,1,57.045855,2,Highland,-4.143766,1,1,Northern,1,2,60,2024-12-10T20:08:00.000+01:00,0,2
201060L200261,2022-10-28,4,2,1,1,53.229,2,Gwynedd,-4.126676,1,2,North Wales,2,4,30,2024-12-10T14:40:00.000+01:00,1,2
2010170M11690,2022-07-13,2,2,3,1,54.534759,2,Middlesbrough,-1.243937,1,2,Cleveland,1,2,40,2024-12-10T17:15:00.000+01:00,1,2
201020T056280,2022-12-26,7,3,6,1,52.479573,1,Birmingham,-1.760551,1,2,West Midlands,4,2,30,2024-12-10T00:16:00.000+01:00,1,2
201001JI40090,2022-02-19,5,1,2,1,51.590048,2,Redbridge,0.082083,1,2,Metropolitan Police,2,2,30,2024-12-10T09:50:00.000+01:00,1,2
200905EE01600,2021-09-11,5,2,3,1,53.407401,2,Liverpool,-2.919537,1,2,Merseyside,1,2,30,2024-12-10T13:40:00.000+01:00,1,2
20094100B9263,2021-10-14,3,2,3,1,51.80469,2,Welwyn Hatfield,-0.206122,1,1,Hertfordshire,2,3,30,2024-12-10T09:10:00.000+01:00,1,1
201045GU50115,2022-04-22,4,2,3,1,51.26632,2,Guildford,-0.432726,1,1,Surrey,1,2,30,2024-12-10T09:37:00.000+01:00,0,4
201004DA10044,2022-05-19,3,2,5,1,53.761059,2,Preston,-2.701072,1,1,Lancashire,1,2,30,2024-12-10T13:15:00.000+01:00,1,2
3bc95cf8-f1a6-4c43-badb-a1cc8c45611e,2022-05-08,6,3,6,1,50.825442,1,Gosport,-1.174357,1,1,Hampshire,2,2,30,2024-12-10T01:15:00.000+01:00,1,2
20093102C0037,2021-01-03,6,2,1,1,52.933568,2,Nottingham,-1.204887,1,2,Nottinghamshire,2,4,30,2024-12-10T07:48:00.000+01:00,1,2
201037G028899,2022-02-27,6,3,6,1,52.009814,2,Babergh,0.985083,2,2,Suffolk,2,2,60,2024-12-10T14:00:00.000+01:00,0,2
6a118775-58ca-4aa0-b357-4fd152421939,2022-06-07,1,2,1,1,54.990195,2,Newcastle upon Tyne,-1.656289,2,2,Northumbria,1,5,30,2024-12-10T14:30:00.000+01:00,1,2
64604e45-ff89-4620-bfaf-7d51f3268565,2021-02-11,3,3,6,1,51.403123,2,Dartford,0.287386,1,2,Kent,4,2,30,2024-12-10T08:10:00.000+01:00,0,4
6cf3f8db-f93a-460d-bdd8-511b9bdb6d7a,2022-06-14,1,3,6,2,51.354614,2,Bath and North East Somerset,-2.611454,1,2,Avon and Somerset,1,2,60,2024-12-10T20:41:00.000+01:00,0,2
8a405d5f-920c-4301-900f-44bc44814cb8,2021-09-10,4,3,6,1,55.006773,2,Newcastle upon Tyne,-1.671782,3,2,Northumbria,1,5,70,2024-12-10T07:15:00.000+01:00,0,2
201001XD80397,2022-06-05,6,2,3,1,51.50319,1,Ealing,-0.380233,1,2,Metropolitan Police,1,2,30,2024-12-10T22:00:00.000+01:00,1,2
200922C901108,2021-02-20,5,3,6,1,52.301106,2,Malvern Hills,-2.407362,1,1,West Mercia,1,2,40,2024-12-10T16:45:00.000+01:00,0,2
97bdbf6b-81c1-4a6b-977d-958ca507613f,2022-05-26,3,3,6,1,53.808845,2,Leeds,-1.607255,1,2,West Yorkshire,1,2,30,2024-12-10T11:30:00.000+01:00,1,4
201014C152310,2022-12-14,2,2,1,1,53.39733,2,Rotherham,-1.354183,1,2,South Yorkshire,2,5,70,2024-12-10T08:12:00.000+01:00,0,2
201001TA00078,2022-05-04,2,2,3,2,51.595057,2,Havering,0.220925,1,1,Metropolitan Police,1,5,50,2024-12-10T15:32:00.000+01:00,1,4
200911SK31829,2021-12-04,5,2,5,1,54.65002,0,County Durham,-1.473033,1,2,Durham,1,2,60,2024-12-10T19:45:00.000+01:00,0,2
d2771189-6875-4ce0-8813-26e3a59ffdfc,2021-02-18,3,3,6,1,51.614026,2,Neath Port Talbot,-3.75393,1,1,South Wales,2,2,30,2024-12-10T11:20:00.000+01:00,0,2
cb512b7b-0411-430a-ae9c-af62d73c5e8f,2022-11-14,7,2,3,1,51.014224,1,Mid Sussex,-0.142704,1,2,Sussex,1,2,30,2024-12-10T16:27:00.000+01:00,0,2
200901QK50242,2021-05-02,6,2,3,2,51.566008,1,Brent,-0.282628,4,2,Metropolitan Police,1,2,30,2024-12-10T22:25:00.000+01:00,1,2
2010400D01518,2022-05-19,3,2,4,1,52.013238,2,Central Bedfordshire,-0.629416,1,2,Bedfordshire,1,2,30,2024-12-10T20:10:00.000+01:00,0,2
201004BB10017,2022-02-09,2,2,3,1,54.062577,2,Lancaster,-2.871458,1,2,Lancashire,1,2,30,2024-12-10T07:45:00.000+01:00,1,2
200901XH30351,2021-05-19,2,3,6,1,51.526207,2,Hillingdon,-0.48076,1,1,Metropolitan Police,1,2,30,2024-12-10T14:10:00.000+01:00,1,2
606dd17e-72c3-4cc6-ae03-6b17ef28b588,2021-04-17,5,2,1,1,51.099962,1,Crawley,-0.213972,2,1,Sussex,2,4,40,2024-12-10T00:55:00.000+01:00,1,2
200945SP46810,2021-11-19,4,2,3,1,51.425643,2,Spelthorne,-0.451014,2,2,Surrey,1,2,30,2024-12-10T08:37:00.000+01:00,1,2
16ba34b0-cb82-4280-8cc3-fa1797ec01ae,2022-10-17,7,3,6,1,50.833759,1,Portsmouth,-1.050096,1,1,Hampshire,1,5,70,2024-12-10T02:25:00.000+01:00,0,2
0a196135-8b89-4223-be4e-20afef8c6bff,2022-05-06,4,2,2,2,50.965302,2,Chichester,-0.563788,1,1,Sussex,1,2,30,2024-12-10T15:25:00.000+01:00,0,1
20094100K0097,2021-02-24,2,2,4,1,51.706491,2,Broxbourne,-0.06976,1,3,Hertfordshire,2,2,30,2024-12-10T11:15:00.000+01:00,0,2
201005EE05996,2022-10-18,1,3,6,1,53.423524,2,Liverpool,-2.891592,1,1,Merseyside,1,2,30,2024-12-10T15:00:00.000+01:00,1,2
2a4e0c79-52f6-4ead-acf9-769113d58906,2021-02-24,2,2,3,1,50.756418,2,New Forest,-1.70934,2,2,Hampshire,1,2,30,2024-12-10T10:40:00.000+01:00,0,2
c249426d-57a7-4cbd-b6fa-b131016693dc,2021-12-18,5,3,6,1,53.72428,2,Leeds,-1.43148,4,5,West Yorkshire,2,5,70,2024-12-10T08:57:00.000+01:00,0,1
201014C085610,2022-07-16,5,2,6,1,53.380329,2,Rotherham,-1.335648,1,1,South Yorkshire,2,2,60,2024-12-10T17:50:00.000+01:00,0,4
1b13720d-098c-4218-bde6-7663f9e449be,2022-10-19,2,3,6,1,53.728464,0,Wakefield,-1.289247,1,1,West Yorkshire,1,5,70,2024-12-10T05:48:00.000+01:00,0,4
200997QC00407,2021-07-04,6,1,5,2,55.67397,1,South Lanarkshire,-3.775799,1,1,Strathclyde,1,2,30,2024-12-10T22:10:00.000+01:00,0,2
200901LX50710,2021-08-06,4,2,2,1,51.468547,1,Lambeth,-0.125319,1,2,Metropolitan Police,2,2,30,2024-12-10T22:15:00.000+01:00,1,2
fb9c10f0-7d60-47e1-9afc-ff13853090c0,2022-07-14,3,2,3,2,54.787004,2,Eden,-2.345338,1,1,Cumbria,2,2,60,2024-12-10T16:46:00.000+01:00,0,2
201030B000203,2022-06-25,5,3,6,1,53.357368,2,High Peak,-2.001169,1,2,Derbyshire,1,2,40,2024-12-10T17:10:00.000+01:00,0,2
200963BC10309,2021-06-10,3,2,3,2,52.415785,2,Ceredigion,-4.083648,1,1,Dyfed-Powys,2,3,30,2024-12-10T13:00:00.000+01:00,1,3
3491c5cc-2cd4-4479-96c2-702dca0bb5e7,2022-11-01,1,2,1,1,50.898195,0,Eastleigh,-1.313425,2,2,Hampshire,1,5,70,2024-12-10T21:40:00.000+01:00,0,2
200920H058802,2021-10-09,5,2,1,1,52.595517,2,Walsall,-2.014583,1,2,West Midlands,1,4,30,2024-12-10T08:25:00.000+01:00,1,2
eb38ba75-b6d7-43b1-b665-9cff9675a981,2021-08-23,7,2,6,1,50.839014,2,Wealden,0.342778,1,2,Sussex,1,2,60,2024-12-10T09:59:00.000+01:00,0,2
2010160D01791,2022-05-15,6,3,6,2,53.752262,2,"Kingston upon Hull, City of",-0.360953,1,2,Humberside,1,2,30,2024-12-10T10:08:00.000+01:00,1,3
201001EO40511,2022-09-02,4,2,3,1,51.554979,2,Islington,-0.098109,1,2,Metropolitan Police,1,2,30,2024-12-10T11:30:00.000+01:00,1,2
200906N012488,2021-03-10,2,1,2,1,53.601222,2,Bury,-2.257768,1,2,Greater Manchester,1,2,30,2024-12-10T07:50:00.000+01:00,1,2
8bcc9032-5891-488b-a6bd-b39ae0117a2a,2022-07-23,5,1,2,1,54.965231,2,Gateshead,-1.60324,1,2,Northumbria,1,5,30,2024-12-10T13:15:00.000+01:00,1,2
dd0d5dcf-29f7-4004-aef4-5c7a2999a720,2021-07-30,4,3,6,1,52.656461,2,Hinckley and Bosworth,-1.536204,3,2,Leicestershire,1,2,60,2024-12-10T17:30:00.000+01:00,0,2
201001FH10150,2022-03-25,4,2,4,1,51.512094,1,Hammersmith and Fulham,-0.224992,1,2,Metropolitan Police,2,2,30,2024-12-10T01:45:00.000+01:00,1,2
20093102B1195,2021-06-06,6,3,6,1,53.307831,2,Bassetlaw,-1.120208,1,3,Nottinghamshire,1,2,30,2024-12-10T19:32:00.000+01:00,1,2
dad8d646-970c-4b70-b274-30c5e37091ac,2021-11-27,5,1,2,1,54.982759,1,Newcastle upon Tyne,-1.604474,1,2,Northumbria,1,2,30,2024-12-10T19:26:00.000+01:00,1,2
5c7c5d2b-a69b-462f-bd6c-ed520c19aaab,2021-05-24,7,2,2,1,53.01609,2,Stoke-on-Trent,-2.184655,1,1,Staffordshire,1,2,30,2024-12-10T11:30:00.000+01:00,1,2
cc6a9045-6051-4c3c-bab7-b8ed5a353fe6,2021-11-16,1,2,3,1,52.96766,2,Stoke-on-Trent,-2.169261,3,3,Staffordshire,2,2,30,2024-12-10T12:35:00.000+01:00,1,2
d6143a19-49f5-4fb0-bde1-6fd2233a8595,2021-11-30,1,2,4,1,51.425635,1,"Bristol, City of",-2.579032,1,2,Avon and Somerset,1,2,30,2024-12-10T17:10:00.000+01:00,1,2
77614893-33a5-4013-a342-aba7843dd044,2022-12-11,6,2,6,2,53.099342,0,Cheshire East,-2.342128,1,2,Cheshire,2,5,70,2024-12-10T06:05:00.000+01:00,0,2
3c393d0c-b30b-4b53-865b-381684f24021,2022-09-08,3,2,2,1,50.757467,2,Isle of Wight,-1.299891,3,2,Hampshire,2,2,30,2024-12-10T08:00:00.000+01:00,1,2
201043N102060,2022-06-15,2,2,3,1,51.803384,2,Aylesbury Vale,-0.803454,1,2,Thames Valley,1,2,30,2024-12-10T11:15:00.000+01:00,1,2
507b33bb-77e7-4fcd-8f63-e1d5bc4ef260,2022-03-21,7,2,5,1,52.256848,2,South Cambridgeshire,0.024528,1,2,Cambridgeshire,1,5,70,2024-12-10T13:50:00.000+01:00,0,2
201001KD50640,2022-12-08,3,1,3,1,51.525146,1,Havering,0.169945,2,2,Metropolitan Police,4,2,30,2024-12-10T06:21:00.000+01:00,1,2
20093102B2005,2021-08-16,7,2,1,1,53.094518,2,Newark and Sherwood,-0.783771,1,2,Nottinghamshire,1,4,60,2024-12-10T11:02:00.000+01:00,0,2
201005EE03281,2022-05-15,6,1,3,1,53.407113,2,Liverpool,-2.956236,1,2,Merseyside,1,5,30,2024-12-10T16:50:00.000+01:00,1,4
e8a4556b-7273-4fcc-b90b-5b8c8888d22a,2021-02-28,6,2,3,1,53.045373,2,Stoke-on-Trent,-2.198354,1,2,Staffordshire,1,2,30,2024-12-10T12:30:00.000+01:00,1,2
201054EP37110,2022-10-18,1,2,1,1,51.44783,2,Wiltshire,-2.150056,1,2,Wiltshire,1,2,60,2024-12-10T16:35:00.000+01:00,1,2
3f6e943c-3083-42f3-9ed9-0409e8fb744a,2022-04-30,5,2,1,1,51.476157,2,North Somerset,-2.711856,1,2,Avon and Somerset,1,4,60,2024-12-10T08:40:00.000+01:00,0,1
0a3ab989-487a-4cd7-99dc-a40896a9c9fe,2022-12-31,5,2,3,1,51.217396,2,Tonbridge and Malling,0.283321,1,1,Kent,1,2,40,2024-12-10T11:20:00.000+01:00,1,2
d99797a0-0427-45fc-b0ce-9728f4cf0bc3,2022-12-15,3,3,6,3,51.23694,2,Maidstone,0.676563,1,1,Kent,1,5,70,2024-12-10T08:08:00.000+01:00,0,2
200930A000095,2021-03-01,7,2,4,1,53.021493,2,Amber Valley,-1.48325,1,2,Derbyshire,1,3,30,2024-12-10T16:30:00.000+01:00,1,2
55ad621c-ec4c-4e0b-abe2-37d60b9b65b9,2021-10-24,6,3,6,1,51.430166,2,Dartford,0.316216,4,6,Kent,2,5,70,2024-12-10T14:02:00.000+01:00,0,2
201014K046010,2022-02-13,6,2,6,1,53.471816,0,Sheffield,-1.456252,2,1,South Yorkshire,2,5,50,2024-12-10T06:20:00.000+01:00,0,2
200945EL44361,2021-10-02,5,3,6,1,51.314673,2,Mole Valley,-0.333071,1,2,Surrey,1,5,70,2024-12-10T13:10:00.000+01:00,0,2
200906L011893,2021-03-08,7,2,3,1,53.507951,2,Wigan,-2.651502,5,2,Greater Manchester,3,2,30,2024-12-10T13:05:00.000+01:00,1,2
60094367-a6a9-4a3a-a42e-03980361ea2d,2021-12-05,6,3,6,1,52.783732,2,Stafford,-2.087593,1,2,Staffordshire,2,2,30,2024-12-10T10:52:00.000+01:00,1,2
a05dd367-ebcc-4b99-8227-241a212bf554,2022-12-08,3,3,6,1,52.986035,1,Newcastle-under-Lyme,-2.250218,1,1,Staffordshire,2,5,70,2024-12-10T18:55:00.000+01:00,0,2
201001RY10304,2022-07-12,1,3,6,1,51.466577,2,Bexley,0.185739,1,2,Metropolitan Police,1,2,30,2024-12-10T17:50:00.000+01:00,1,2
e2bbbccf-f17d-4b45-a4c6-67eb1c2d2abf,2021-02-04,3,2,2,1,53.196709,2,Vale Royal,-2.46969,1,2,Cheshire,1,2,60,2024-12-10T08:29:00.000+01:00,0,2
201001LX50944,2022-10-08,5,1,2,1,51.481831,2,Lambeth,-0.112532,1,2,Metropolitan Police,1,2,30,2024-12-10T17:30:00.000+01:00,1,2
200930C000320,2021-07-06,1,3,6,1,53.232731,2,Chesterfield,-1.422432,2,2,Derbyshire,2,5,70,2024-12-10T18:25:00.000+01:00,1,2
